tier,send_s,status,latency_ms,queue_wait_ms,aged,queue_depth_at_enqueue
paid,27.4011,503,3.08,nan,0,16.0
paid,27.5012,200,1666.41,821.78,0,8.0
paid,27.6012,200,1567.56,721.54,0,9.0
paid,27.7011,200,1467.96,621.64,0,10.0
paid,27.8012,200,1363.31,521.59,0,11.0
paid,27.9012,200,1266.92,420.49,0,12.0
free,28.0012,200,3697.19,2836.61,0,13.0
paid,28.0025,200,1162.39,320.24,0,14.0
paid,28.1012,200,1065.93,221.29,0,15.0
paid,28.2006,503,4.17,nan,0,16.0
paid,28.3012,503,3.65,nan,0,16.0
paid,28.4012,200,1605.33,757.36,0,8.0
paid,28.5013,200,1506.02,657.57,0,9.0
paid,28.6009,200,1406.10,557.88,0,10.0
paid,28.7008,200,1306.77,458.51,0,11.0
paid,28.8012,200,1206.64,357.57,0,12.0
paid,28.9009,200,1102.72,257.66,0,13.0
free,29.0010,200,2698.10,1836.10,0,14.0
paid,29.0024,200,1001.48,155.94,0,15.0
paid,29.1013,503,3.36,nan,0,16.0
paid,29.2009,200,1647.58,798.39,0,8.0
paid,29.3012,200,1546.59,697.95,0,9.0
paid,29.4005,200,1448.48,598.20,0,10.0
paid,29.5014,200,1348.04,496.89,0,11.0
paid,29.6013,200,1242.93,396.66,0,12.0
paid,29.7005,200,1149.33,297.66,0,13.0
paid,29.8013,200,1043.42,196.27,0,14.0
paid,29.9009,200,946.16,94.77,0,15.0
